Name,Slug,Description,Address,City,State,Zip,Phone,Website URL,Google Maps URL,Photo URL,Hours,Services,Specialties,Type,Price Range,Rating,Review Count,Status,Featured,Date Added,Latitude,Longitude
Tidy Tail Dog Grooming Salon,tidy-tail-dog-grooming-salon-sioux-falls-sd,"{""From the business"": {""Identifies as women-owned"": true}, ""Service options"": {""Language assistance"": ""English""}, ""Accessibility"": {""Wheelchair accessible parking lot"": true}, ""Amenities"": {""Gender-neutral restroom"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true}, ""Parking"": {""On-site parking"": true}, ""Other"": {""Identifies as women-owned"": true}}",825 W 10th St,Sioux Falls,South Dakota,57104,(605) 271-4341,https://m.facebook.com/profile.php/%3Fid%3D100093635466118%26name%3Dxhp_nt__fb__action__open_user,"https://www.google.com/maps/place/Tidy+Tail+Dog+Grooming+Salon/@43.5457812,-96.7382509,14z/data=!4m8!1m2!2m1!1sTidy+Tail+Dog+Grooming+Salon!3m4!1s0x878ecbc737229f05:0x16708ef974319358!8m2!3d43.5457812!4d-96.7382509",https://lh3.googleusercontent.com/gps-cs-s/AHVAwep6P7f4I0cgmNFi8lMjcoGhwXavu7XzXZNZxIVJCuVJN_0pTFxWs51Ill5apjUNOS004ivPytiAjQNhF-X2VGe9lSnD8fpQT-V5Dz3RglvtC1dUgsUxfQTNJqx82MswGd4fPFd3=w800-h500-k-no,"Sunday: Closed, Monday: Closed, Tuesday: 7:30AM–5PM, Wednesday: 7:30AM–5PM, Thursday: 7:30AM–5PM, Friday: 7:30AM–5PM, Saturday: 8AM–12PM",,,Full-Service Salon,,4.7,26.0,Active,False,2026-04-01,43.5457812,-96.7382509
Pooch N Purr,pooch-n-purr-sioux-falls-sd,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",3003 E 10th St,Sioux Falls,South Dakota,57103,(605) 331-2004,https://ypaw.net/explore/pooch-n-purr/,"https://www.google.com/maps/place/Pooch+N+Purr/@43.546135199999995,-96.6884858,14z/data=!4m8!1m2!2m1!1sPooch+N+Purr!3m4!1s0x878eb4433bec2d6d:0xe1e166cdee2ad4d6!8m2!3d43.546135199999995!4d-96.6884858",https://lh3.googleusercontent.com/gps-cs-s/AHVAwerNxyIKvMdkQNwqOgUT6fiF-c6PHNp0f5NAwtizIDcCEmL7zGExTcQT4CQcg_yjIR1WL0Yu1wR3QVFbu_LKLXqLNlOtHjFlEIVBLo0V3dku4XnxueLcSvpCdSWhk7hpQTuTBf2h=w800-h500-k-no,"Sunday: Closed, Monday: 7AM–5PM, Tuesday: 7AM–5PM, Wednesday: 7AM–5PM, Thursday: 7AM–5PM, Friday: 7AM–4:30PM, Saturday: 8AM–2PM",,,Full-Service Salon,,4.6,62.0,Active,False,2026-04-01,43.54613519999999,-96.6884858
Precious Pets Salon & Doggie Daycare,precious-pets-salon-doggie-daycare-sioux-falls-sd,"{""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true}}",3740 S Grange Ave,Sioux Falls,South Dakota,57105,(605) 332-3305,https://www.preciouspetssd.com/,"https://www.google.com/maps/place/Precious+Pets+Salon+%26+Doggie+Daycare/@43.511108,-96.74055399999999,14z/data=!4m8!1m2!2m1!1sPrecious+Pets+Salon+%26+Doggie+Daycare!3m4!1s0x878eb60677ac28cb:0xb05313bd16e7a7a!8m2!3d43.511108!4d-96.74055399999999",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepd-QmULE1ez0f8FqqCWOtzcpQoe9wLV-OATxKVe93SogHAJanW8jrmORMbdZ-EjvmiqHtCAVFl4njLsDurtrZpUlJnuIKlQzcXFMigIfG41aC9W5tmtwdrbkWk6U5vKTMlptJPCpc6ngJj=w800-h500-k-no,"Sunday: Closed, Monday: 6:45AM–6:30PM, Tuesday: 6:45AM–6:30PM, Wednesday: 6:45AM–6:30PM, Thursday: 6:45AM–6:30PM, Friday: 6:45AM–6:30PM, Saturday: 7AM–5PM",,,Full-Service Salon,,4.4,231.0,Active,False,2026-04-01,43.511108,-96.740554
The Colorful K9,the-colorful-k9-sioux-falls-sd,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true}}",8002 W 41st St,Sioux Falls,South Dakota,57106,(605) 376-8206,https://thecolorfulk9sf.com/,"https://www.google.com/maps/place/The+Colorful+K9/@43.5157409,-96.82529869999999,14z/data=!4m8!1m2!2m1!1sThe+Colorful+K9!3m4!1s0x878ecb76d6ea899b:0x9ba3615597d51188!8m2!3d43.5157409!4d-96.82529869999999",https://lh3.googleusercontent.com/gps-cs-s/AHVAweq9MWeKW7i73nyttHG22PXITsSTdI88HGogTfJGerE8PsLHuXCb5uj6f8BAPToQkza73L63l2tjcv4BCgPUbjbyZAcY8l9Zv536v4Fyk3BeMfU0VqXSwo5T1U-BAqlNylmslc4y=w800-h500-k-no,"Sunday: Closed, Monday: 7AM–6PM, Tuesday: 7AM–6PM, Wednesday: 7AM–6PM, Thursday: 7AM–6PM, Friday: 7AM–6PM, Saturday: Closed",Creative Grooming,,Full-Service Salon,,4.9,21.0,Active,False,2026-04-01,43.5157409,-96.8252987
Wags N Whiskers,wags-n-whiskers-sioux-falls-sd,"{""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",3237 S Sycamore Ave,Sioux Falls,South Dakota,57103,(605) 371-3500,http://wagsnwhiskerssf.com/,"https://www.google.com/maps/place/Wags+N+Whiskers/@43.5158065,-96.6719985,14z/data=!4m8!1m2!2m1!1sWags+N+Whiskers!3m4!1s0x878eb696deeba1a7:0x9024e303d3bf9b72!8m2!3d43.5158065!4d-96.6719985",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepckMAFDtCgr5mjNqVZ-0DnVo6VEh9a1qk8hJhiw2z_AqsFY34R8eqHsYUPLr_h30Z7GFLD0oHbMhI2e_FLoZvDkYoNhqFjlfGt3bDpmswjwuK5LgH_SqQbRaEOZoCghum73EGNeKj2MlvY=w800-h500-k-no,"Sunday: Closed, Monday: 7:30AM–5PM, Tuesday: 7:30AM–6PM, Wednesday: 7:30AM–6PM, Thursday: 7:30AM–5PM, Friday: 7:30AM–5PM, Saturday: 9AM–3PM",,,Pet Store with Grooming,,4.4,160.0,Active,False,2026-04-01,43.5158065,-96.6719985
Glamour Paws,glamour-paws-sioux-falls-sd,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",7121 Cliff Ave,Sioux Falls,South Dakota,57108,(605) 271-7978,https://www.pawspetresort.com/services/grooming,"https://www.google.com/maps/place/Glamour+Paws/@43.479517099999995,-96.7084817,14z/data=!4m8!1m2!2m1!1sGlamour+Paws!3m4!1s0x878ec96b2e41e697:0xe784e26b326e8951!8m2!3d43.479517099999995!4d-96.7084817",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepMwoU_2OxLfmS3ofBvmjEiRiEW4yexx9fov8_BnU4LyAqcxv0LVw5CAc3ifOJWiRa0HqPgACKoHva3stnRxoWf8x2NB_atO6KKiGUSH0IDUPKJ3IwFixG0nw69tSx0_WMXkvVlwg=w800-h500-k-no,"Sunday: Closed, Monday: 8AM–4PM, Tuesday: 8AM–4PM, Wednesday: 8AM–4PM, Thursday: 8AM–4PM, Friday: 8AM–4PM, Saturday: 9AM–3PM",,,Full-Service Salon,,4.7,26.0,Active,False,2026-04-01,43.4795171,-96.7084817
Puppy Love Pet Grooming,puppy-love-pet-grooming-sioux-falls-sd,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Parking"": {""On-site parking"": true}}","Cedar Plaza, 5009 W 12th St Suite 4A",Sioux Falls,South Dakota,57106,(605) 339-9125,https://crm.pawfinity.com/puppy-love-llc/,"https://www.google.com/maps/place/Puppy+Love+Pet+Grooming/@43.5436659,-96.7877547,14z/data=!4m8!1m2!2m1!1sPuppy+Love+Pet+Grooming!3m4!1s0x878eb4455144626b:0xe8f56b4d4a494886!8m2!3d43.5436659!4d-96.7877547",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqjQ2XD9NwTXBtO7-BJr3sJo3NGbQNuGFvqVVlMzPxj7i42YzZakperxEQVO8eZBsFU-KNL8SHk1_UKkpu0sLYmgMdvDvAgwgHcKOm_GLHh0zzJkMGW8xKJzwVFwVEbUvPjX0IwLw=w800-h500-k-no,"Sunday: Closed, Monday: 8:30AM–3PM, Tuesday: 8:30AM–3PM, Wednesday: 8:30AM–3PM, Thursday: 8:30AM–3PM, Friday: 8:30AM–3PM, Saturday: 8AM–2PM",Puppy First Groom,Puppy First Groom,Full-Service Salon,,4.5,195.0,Active,False,2026-04-01,43.5436659,-96.7877547
Paws in Spaws,paws-in-spaws-sioux-falls-sd,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Payments"": {""Debit cards"": true, ""NFC mobile payments"": true, ""Credit cards"": true}}",945 S Marion Rd Unit 107,Sioux Falls,South Dakota,57106,(605) 413-7535,https://localrescues.net/explore/paws-in-spaws/,"https://www.google.com/maps/place/Paws+in+Spaws/@43.538249199999996,-96.791817,14z/data=!4m8!1m2!2m1!1sPaws+in+Spaws!3m4!1s0x878ecb2b5651ee91:0xb655e495145d151d!8m2!3d43.538249199999996!4d-96.791817",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqB-2DWO-7K7gcCiZ7Dw9Lf-C5r0a22C-RREKtZ15DZ8MRKDrqmBvHdMB6H1OWL43w8ekrg4fLAeFQ3BvWhxzH1XEcepvA4aMHDnAftpkGQ_Bmly5MHpILlfJp9T6s2FeJsujwGllkc5ws=w800-h500-k-no,"Sunday: Closed, Monday: 9AM–5PM, Tuesday: 9AM–5PM, Wednesday: 9AM–5PM, Thursday: 9AM–5PM, Friday: 9AM–5PM, Saturday: Closed",,,Full-Service Salon,,4.6,19.0,Active,False,2026-04-01,43.5382492,-96.791817
Posh Paws Parlour & Boarding,posh-paws-parlour-boarding-sioux-falls-sd,"{""Accessibility"": {""Wheelchair accessible parking lot"": true}, ""Payments"": {""Debit cards"": true, ""Credit cards"": true}}",2001 S Minnesota Ave,Sioux Falls,South Dakota,57105,(605) 681-6120,http://poshpawsparlour.booksy.com/a/,"https://www.google.com/maps/place/Posh+Paws+Parlour+%26+Boarding/@43.527026899999996,-96.7316238,14z/data=!4m8!1m2!2m1!1sPosh+Paws+Parlour+%26+Boarding!3m4!1s0x878eb34e42ad0cb1:0xbdd2cb75863393c9!8m2!3d43.527026899999996!4d-96.7316238",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqjaYASo9rJrbrKVAkGP6bGC89dTVw3ZWHCuWXr3Tjg8m4WgIPOOmCWtW9yhK4-AjMjKsm0xC7iQGHdvTXEZNGpVwWIjTwfHSk92so6VeQ0N8mMGT9PgeLTHjxnrRPD8qcYg7zJ=w800-h500-k-no,"Sunday: Closed, Monday: 8AM–5PM, Tuesday: 8AM–5PM, Wednesday: 8AM–5PM, Thursday: 8AM–5PM, Friday: 8AM–5PM, Saturday: 10AM–2PM",,,Full-Service Salon,,4.7,21.0,Active,False,2026-04-01,43.5270269,-96.7316238
Petco Grooming,petco-grooming-sioux-falls-sd,"{""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Crowd"": {""LGBTQ+ friendly"": true, ""Transgender safespace"": true}, ""Planning"": {""Accepts walk-ins"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Other"": {""LGBTQ+ friendly"": true}}",3110 S Louise Ave,Sioux Falls,South Dakota,57106,(605) 361-5095,https://stores.petco.com/sd/siouxfalls/full-service-grooming-siouxfalls-sd-619.html,"https://www.google.com/maps/place/Petco+Grooming/@43.516073,-96.7694918,14z/data=!4m8!1m2!2m1!1sPetco+Grooming!3m4!1s0x878eca1f98a3a153:0xe732666478bfcee0!8m2!3d43.516073!4d-96.7694918",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqhw9Q3UwXi6Xw6Jk3KEuCO6lbfokMGA_-uYV1zaVNwYGSVKMZcg3X98niiPhv8Kn3hP2xpoCmL4OxdiKNjERkv3yFZDPXFanvTy6oq0n60wLgvHxjhD-_X-0cxjEQicFDKsb-qzw=w800-h500-k-no,"Sunday: 9AM–6PM, Monday: 8AM–6PM, Tuesday: 8AM–6PM, Wednesday: 8AM–6PM, Thursday: 8AM–6PM, Friday: 8AM–6PM, Saturday: 8AM–6PM",,,Pet Store with Grooming,,4.6,79.0,Active,False,2026-04-01,43.516073,-96.7694918
Pet Supplies Plus Sioux Falls Grooming,pet-supplies-plus-sioux-falls-grooming-sioux-falls-sd,"{""Accessibility"": {""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true}}",1740 S St Michaels Cir,Sioux Falls,South Dakota,57106,(605) 777-1922,https://www.petsuppliesplus.com/dog-grooming,"https://www.google.com/maps/place/Pet+Supplies+Plus+Sioux+Falls+Grooming/@43.529869999999995,-96.78751,14z/data=!4m8!1m2!2m1!1sPet+Supplies+Plus+Sioux+Falls+Grooming!3m4!1s0x878ecb1e8ad00a33:0xf4f8a90e9f9ead06!8m2!3d43.529869999999995!4d-96.78751",,"Sunday: 10AM–6PM, Monday: 8AM–8PM, Tuesday: 8AM–8PM, Wednesday: 8AM–8PM, Thursday: 8AM–8PM, Friday: 8AM–8PM, Saturday: 8AM–8PM",,,Pet Store with Grooming,,,,Active,False,2026-04-01,43.52987,-96.78751
EarthWise Pet Supply & Dog Grooming Sioux Falls,earthwise-pet-supply-dog-grooming-sioux-falls-sioux-falls-sd,"{""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Parking"": {""Free parking lot"": true, ""On-site parking"": true}}",6223 S Western Ave,Sioux Falls,South Dakota,57108,(605) 271-4673,https://siouxfalls2.earthwisepet.com/siouxfalls/,"https://www.google.com/maps/place/EarthWise+Pet+Supply+%26+Dog+Grooming+Sioux+Falls/@43.4878706,-96.74789229999999,14z/data=!4m8!1m2!2m1!1sEarthWise+Pet+Supply+%26+Dog+Grooming+Sioux+Falls!3m4!1s0x878eb627be074611:0xd2b22c67ce2f8615!8m2!3d43.4878706!4d-96.74789229999999",https://lh3.googleusercontent.com/gps-cs-s/AHVAweq3AAXVfrcJchOCBKYJJbn-YvNIUNgasRuEMMecz5_qqOnn01rnZzT6JFLgidML-KbcVqqaSHMaT6dvkgL3uTOzky84WViDjvSTLv16XSLvNVXamqXRrZfrCYrKCbAkDr3YP-hue5sGeiXJ=w800-h500-k-no,"Sunday: Closed, Monday: 9AM–7PM, Tuesday: 9AM–7PM, Wednesday: 9AM–7PM, Thursday: 9AM–7PM, Friday: 9AM–7PM, Saturday: 9AM–5PM",,,Pet Store with Grooming,,4.9,621.0,Active,False,2026-04-01,43.4878706,-96.7478923
Fresh Coat Dog Grooming. (Within Furry and Fabulous),fresh-coat-dog-grooming-within-furry-and-fabulous-sioux-falls-sd,"{""Service options"": {""Language assistance"": ""English, Spanish""}, ""Accessibility"": {""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true}, ""Parking"": {""Free parking lot"": true, ""Free street parking"": true}}",3400 W 49th St #112,Sioux Falls,South Dakota,57106,(605) 610-9091,https://www.petgroomerfinder.com/salon/38871/appointment,"https://www.google.com/maps/place/Fresh+Coat+Dog+Grooming.+%28Within+Furry+and+Fabulous%29/@43.508193899999995,-96.7681178,14z/data=!4m8!1m2!2m1!1sFresh+Coat+Dog+Grooming.+%28Within+Furry+and+Fabulous%29!3m4!1s0x878ec9f29b3e8fa3:0xa8e02374d3a69932!8m2!3d43.508193899999995!4d-96.7681178",https://lh3.googleusercontent.com/gps-cs-s/AHVAwer2bgebrtbtLigtY4BEreIIa8Hd8s4U-Y3RZRLfmlV2Jkuypjuvt5azXlkpgIj60nNUItl9xXd_AcUK1ZwMSV5tlcAwTvY30mU734D1nypM-Y7fGYb4kq6PEFZb9FeVUFZn0RzQtOXsHzE2=w800-h500-k-no,"Sunday: Closed, Monday: 9AM–5PM, Tuesday: 9AM–5PM, Wednesday: Closed, Thursday: 9AM–5PM, Friday: 9AM–5PM, Saturday: Closed",,,Full-Service Salon,,5.0,1.0,Active,False,2026-04-01,43.50819389999999,-96.7681178
PetSmart Grooming,petsmart-grooming-sioux-falls-sd,"{""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",2818 S Louise Ave,Sioux Falls,South Dakota,57106,(605) 323-0111,https://stores.petsmart.com/sd/sioux-falls/sioux-falls/grooming%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgoogle-my-business,"https://www.google.com/maps/place/PetSmart+Grooming/@43.518886699999996,-96.77105399999999,14z/data=!4m8!1m2!2m1!1sPetSmart+Grooming!3m4!1s0x878ecb36c13e2bef:0xa264e2e4e4ce9dab!8m2!3d43.518886699999996!4d-96.77105399999999",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepnEYxAWJPfXMY1SrvmdD2Zd0njM5lVC3BQiHtgcMl9B5HkPd50Q7nRZSis1MTlnBPR7eJQ_59rYqsI_0SBd3063HrTnxp0Jva-PRlkaP1x9Q79W-2KWBEcvs1aEOpIbyajFVh7QA=w800-h500-k-no,"Sunday: 10AM–6PM, Monday: 7AM–9PM, Tuesday: 7AM–7PM, Wednesday: 7AM–7PM, Thursday: 7AM–7PM, Friday: 7AM–7PM, Saturday: 7AM–7PM",Ear Cleaning,,Pet Store with Grooming,,4.1,12.0,Active,False,2026-04-01,43.5188867,-96.771054
The Cat Tails Feline Grooming Spa and Hotel Suites,the-cat-tails-feline-grooming-spa-and-hotel-suites-tea-sd,"{""From the business"": {""Identifies as women-owned"": true}, ""Service options"": {""Language assistance"": ""English""}, ""Accessibility"": {""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true}, ""Parking"": {""Free parking lot"": true}, ""Other"": {""Identifies as women-owned"": true}}",220 S Main Ave,Tea,South Dakota,57064,(605) 650-9169,http://thecattailssd.com/,"https://www.google.com/maps/place/The+Cat+Tails+Feline+Grooming+Spa+and+Hotel+Suites/@43.445174,-96.83571649999999,14z/data=!4m8!1m2!2m1!1sThe+Cat+Tails+Feline+Grooming+Spa+and+Hotel+Suites!3m4!1s0x878ecfa7b86f8c65:0xddf4887a3a8968cb!8m2!3d43.445174!4d-96.83571649999999",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepq2D3odTHcEkDMKyO_mcn0wxxY7wQsHtCvGfLkSa-Gju3RRj_UGIxSwCQ6fcHO0m9w3yF_MadzqE0WXt0cN1V3vAiECFdK3-3PeDHf6gqrfoAnLezNKBabfbIYUomQoB_fADgRLDC_Qeo=w800-h500-k-no,"Sunday: Closed, Monday: 9AM–5PM, Tuesday: 9AM–5PM, Wednesday: 9AM–5PM, Thursday: 9AM–5PM, Friday: 9AM–5PM, Saturday: Closed",Cat Grooming,Cat Grooming,Full-Service Salon,,5.0,21.0,Active,False,2026-04-01,43.445174,-96.8357165
KT Pet Grooming,kt-pet-grooming-sioux-falls-sd,"Premium UV & sunless tanning services downtown Columbia Falls, Montana.",3400 W 49th St,Sioux Falls,South Dakota,57106,(605) 681-6458,https://booking.moego.pet/ol/PetgroomingThiry/landing,"https://www.google.com/maps/place/KT+Pet+Grooming/@43.5083007,-96.76803699999999,14z/data=!4m8!1m2!2m1!1sKT+Pet+Grooming!3m4!1s0x878ec972dce5669d:0x7309ed4f4e7dffdd!8m2!3d43.5083007!4d-96.76803699999999",https://lh3.googleusercontent.com/gps-cs-s/AHVAweodvdG9CpMC_NqXXGptnM8C6v-5G7-nHcyUta0ioOhJfQsqS9eZ6oslDLZx3oJwXDKt9ODeM6fKJDH5I4x61NFKXVkjfAn3lHNDwH9NgwutPVoaWXToOQ0V3JsGBsprCqSYXag50m0MQTwA=w800-h500-k-no,"Sunday: Closed, Monday: 8AM–4:30PM, Tuesday: 8AM–4:30PM, Wednesday: 8AM–4:30PM, Thursday: 8AM–4:30PM, Friday: 8AM–4:30PM, Saturday: Closed",,,Full-Service Salon,,,,Active,False,2026-04-01,43.5083007,-96.768037
Furry and Fabulous pet grooming,furry-and-fabulous-pet-grooming-sioux-falls-sd,"{""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Assistive hearing loop"": false, ""Wheelchair accessible restroom"": false, ""Wheelchair accessible seating"": false}, ""Crowd"": {""LGBTQ+ friendly"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true}, ""Parking"": {""Free parking lot"": true, ""On-site parking"": true}, ""Other"": {""LGBTQ+ friendly"": true}}",3400 W 49th St,Sioux Falls,South Dakota,57106,(605) 271-3214,http://www.furryandfabulousgrooming.com/,"https://www.google.com/maps/place/Furry+and+Fabulous+pet+grooming/@43.508283,-96.768033,14z/data=!4m8!1m2!2m1!1sFurry+and+Fabulous+pet+grooming!3m4!1s0x878ecf0d6fbe1c0d:0x7660a3a607f28ccb!8m2!3d43.508283!4d-96.768033",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqPL9aPaoovdDtpXpE9DeCMqmebQGjUu6XxZoNwQcNbrD3uFpt4aREp_IbDnXtdLdYYzk3TngL1Z7bZusVGofMavoUmWFHi787MeLsUQcOwtqby1NfBbiN7BU1otzet3p1tj139bOQ_ncrr=w800-h500-k-no,"Sunday: Closed, Monday: 8AM–4:30PM, Tuesday: 8AM–4:30PM, Wednesday: 8AM–4:30PM, Thursday: 8AM–4:30PM, Friday: 8AM–4:30PM, Saturday: Closed",,,Full-Service Salon,,4.9,60.0,Active,False,2026-04-01,43.508283,-96.768033
Paws & Reflect Pet Grooming,paws-reflect-pet-grooming-tea-sd,"{""From the business"": {""Identifies as women-owned"": true}, ""Accessibility"": {""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": false, ""Wheelchair accessible seating"": false}, ""Crowd"": {""LGBTQ+ friendly"": true}, ""Payments"": {""Debit cards"": true, ""NFC mobile payments"": true, ""Credit cards"": true}, ""Other"": {""LGBTQ+ friendly"": true, ""Identifies as women-owned"": true}}",135 S Main Ave,Tea,South Dakota,57064,(605) 274-1974,https://perfectpawspet.top/,"https://www.google.com/maps/place/Paws+%26+Reflect+Pet+Grooming/@43.4458158,-96.8364588,14z/data=!4m8!1m2!2m1!1sPaws+%26+Reflect+Pet+Grooming!3m4!1s0x878ecbd529382cb5:0xa788ada479a2b670!8m2!3d43.4458158!4d-96.8364588",https://lh3.googleusercontent.com/gps-cs-s/AHVAwer8hdm23KhnS4urf1oLefknJb5JMq4UPeqfKh3cIfUWo7JO7WL4qnFn_M9r80HbFAMOooYjT6affl7rxsBaW4MX78UE0I_vzsunNefChpUUyB2GlhUo9Gfd2PmFT7ExKHvIiC9Kk-mNo6F-=w800-h500-k-no,,,,Full-Service Salon,,4.7,45.0,Active,False,2026-04-01,43.4458158,-96.8364588
Lacy's Struttin' Mutts,lacy-s-struttin-mutts-tea-sd,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",401 Co Hwy 106,Tea,South Dakota,57064,(605) 368-5888,https://petboardingservices.net/explore/lacys-struttin-mutts/,"https://www.google.com/maps/place/Lacy%27s+Struttin%27+Mutts/@43.4499974,-96.82681989999999,14z/data=!4m8!1m2!2m1!1sLacy%27s+Struttin%27+Mutts!3m4!1s0x878ecf4cc090b0e5:0xf5f252f1678643f7!8m2!3d43.4499974!4d-96.82681989999999",https://lh3.googleusercontent.com/gps-cs-s/AHVAwephk4CRFeJFCRYkkEoPOMaW0az12aSx1wJsWW7EShF1agfOgSvM0Ml-CoC7uXZ_VOXvsiCFpEcg-GwIpB6abGqngNCjggYgi_At1MBr_3NiHa_wXQV4-2QtyV4k6QlSqAupDRllLSQpRLU=w800-h500-k-no,"Sunday: Closed, Monday: 7AM–5:30PM, Tuesday: 7AM–5:30PM, Wednesday: 7AM–5:30PM, Thursday: 7AM–5:30PM, Friday: 7AM–5:30PM, Saturday: 8AM–12PM",,,Full-Service Salon,,4.6,94.0,Active,False,2026-04-01,43.4499974,-96.8268199
Dakota Dogs,dakota-dogs-brandon-sd,"{""Accessibility"": {""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",616 S Sioux Blvd Suite 100,Brandon,South Dakota,57005,(605) 582-2555,http://www.dakotadogssd.com/,"https://www.google.com/maps/place/Dakota+Dogs/@43.5880005,-96.5909355,14z/data=!4m8!1m2!2m1!1sDakota+Dogs!3m4!1s0x878eadda1590bd03:0xc8a917e20f146a0!8m2!3d43.5880005!4d-96.5909355",https://lh3.googleusercontent.com/gps-cs-s/AHVAweruI_74yve9pZ9-GsjLEgjr9e4thGkzDLyVThyRmqrqhXp1Jif4fY1q7AMSa1zYSZlMKInbl-1iY-4lSJUpOGYsnmYRJzH0sCFLa-le4rdbM9x_ovQv8_4tvNOqLfMdPlRtpONU=w800-h500-k-no,,,,Full-Service Salon,,5.0,45.0,Active,False,2026-04-01,43.5880005,-96.5909355
South Central Grooming,south-central-grooming-sioux-falls-sd,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true}}",2709 E 26th St,Sioux Falls,South Dakota,57103,(605) 336-1650,https://www.southcentralvetclinic.com/,"https://www.google.com/maps/place/South+Central+Grooming/@43.5289055,-96.69175969999999,14z/data=!4m8!1m2!2m1!1sSouth+Central+Grooming!3m4!1s0x878eb678c3ad3535:0xec3979e39f0069fc!8m2!3d43.5289055!4d-96.69175969999999",https://lh3.googleusercontent.com/gps-cs-s/AHVAwerEQUPPPJNacNLXKUgQaDKn9YgOqx6z6C-XeGZqF0ccggy8rE-nlMRtoox5EOzegsPsZh9jkp3omnWHWwlZK1p7-5Ulc2_awQf1e9Wc2X6WYDVogcMh_bl1f8opaYiM7VqUIaVJ=w800-h500-k-no,"Sunday: Closed, Monday: 8AM–6:30PM, Tuesday: 8AM–5PM, Wednesday: 8AM–6:30PM, Thursday: 8AM–12PM, Friday: 8AM–5PM, Saturday: Closed",,,Full-Service Salon,,4.4,34.0,Active,False,2026-04-01,43.5289055,-96.6917597
